"","Y","YTrain","YHat"
"126",188.781872648569,188.781872648569,177.93548079239
"127",215.086316312164,215.086316312164,177.935480790872
"128",200.108146907525,200.108146907525,177.935480788912
"129",95.3640387606173,95.3640387606173,177.935480788276
"130",232.864762841281,232.864762841281,177.935480788779
"131",193.403188884672,193.403188884672,177.935480789176
"132",157.443802006617,157.443802006617,177.935480789063
"133",187.36210024146,187.36210024146,177.935480781189
"134",224.547375308539,224.547375308539,177.935480777612
"135",189.515687600558,189.515687600558,177.935480775423
"136",230.334451083755,230.334451083755,177.935480774985
"137",179.425118453061,179.425118453061,177.935480773857
"138",184.656310995415,184.656310995415,177.935480773997
"139",204.657063340672,204.657063340672,177.93548077502
"140",222.912857723173,222.912857723173,177.935480776659
"141",142.144128392244,142.144128392244,177.935480774739
"142",167.162555216902,167.162555216902,177.93548077584
"143",190.951412506622,190.951412506622,177.935480780597
"144",204.996974279971,204.996974279971,177.935480775052
"145",172.890729457509,172.890729457509,177.935480784088
"146",178.221318339514,178.221318339514,177.935480778401
"147",156.570095909935,156.570095909935,177.935480774531
"148",136.114083786772,136.114083786772,177.935480771957
"149",139.142604357856,139.142604357856,177.935480773985
"150",153.143989980249,153.143989980249,177.935480770838
"151",189.496053755688,189.496053755688,177.9354807674
"152",208.069671002011,208.069671002011,177.935480766172
"153",225.695955233391,225.695955233391,177.935480764445
"154",181.308740445206,181.308740445206,177.935480763021
"155",182.712560353358,182.712560353358,177.93548076528
"156",180.477983384175,180.477983384175,177.9354807659
"157",122.1470573929,122.1470573929,177.935480763725
"158",124.08589957374,124.08589957374,177.935480762223
"159",205.842456724654,205.842456724654,177.935480763671
"160",202.994322103306,202.994322103306,177.935480765598
"161",154.333064710143,154.333064710143,177.935480772593
"162",134.796161949923,134.796161949923,177.935480778119
"163",216.875450425875,216.875450425875,177.935480777099
"164",162.656587819406,162.656587819406,177.935480779104
"165",141.963742442508,141.963742442508,177.935480780149
"166",161.278537332645,161.278537332645,177.935480780059
"167",223.402476729601,223.402476729601,177.935480779707
"168",157.615598149223,157.615598149223,177.935480780511
"169",197.976647623905,197.976647623905,177.935480779512
"170",156.678082056716,156.678082056716,177.935480780865
"171",251.730433530034,251.730433530034,177.935480783071
"172",183.576449527606,183.576449527606,177.935480784979
"173",142.929482187015,142.929482187015,177.935480785943
"174",185.355766718883,185.355766718883,177.93548078652
"175",139.400298571765,139.400298571765,177.935480787835
"176",193.403188884672,193.403188884672,177.935480788386
"177",146.333500041223,146.333500041223,177.935480788516
"178",184.612134844459,184.612134844459,177.935480787842
"179",191.429987475311,191.429987475311,177.935480788636
"180",193.884218083969,193.884218083969,177.935480793202
"181",161.62581096377,161.62581096377,177.935480795379
"182",136.284652814074,136.284652814074,177.935480794725
"183",161.53500443125,161.53500443125,177.935480794292
"184",176.704603823364,176.704603823364,177.935480793361
"185",181.559071967289,181.559071967289,177.935480791598
"186",135.64287150991,135.64287150991,177.935480795174
"187",188.803960724047,188.803960724047,177.935480792126
"188",180.007998222617,180.007998222617,177.935480792563
"189",157.978824279304,157.978824279304,177.935480792557
"190",210.00851318285,210.00851318285,177.935480791915
"191",213.970868500529,213.970868500529,177.935480794698
"192",199.195173121104,199.195173121104,177.935480796283
"193",186.699457977123,186.699457977123,177.93548079701
"194",141.363683058691,141.363683058691,177.935480797032
"195",183.635351062213,183.635351062213,177.935480797068
"196",157.064623377579,157.064623377579,177.935480797852
"197",115.145137466399,115.145137466399,177.935480798201
"198",188.013698468059,188.013698468059,177.935480798632
"199",186.096944362697,186.096944362697,177.935480799958
"200",218.643723579413,218.643723579413,177.935480799308
"201",177.696112989261,177.696112989261,177.935480799258
"202",147.91157032259,147.91157032259,177.935480797521
"203",201.958636786453,201.958636786453,177.935480799891
"204",187.35351043433,187.35351043433,177.935480799035
"205",192.431313563643,192.431313563643,177.935480797287
"206",147.864939941026,147.864939941026,177.935480794064
"207",167.82519748124,167.82519748124,177.935480793294
"208",192.184663387473,192.184663387473,177.93548079182
"209",200.300804010304,200.300804010304,177.935480792122
"210",225.920517334084,225.920517334084,177.935480792155
"211",196.792481355228,196.792481355228,177.935480792533
"212",180.704999715476,180.704999715476,177.93548079286
"213",158.437765403124,158.437765403124,177.935480792878
"214",159.232936120329,159.232936120329,177.935480792514
"215",145.175103193937,145.175103193937,177.93548079506
"216",238.63588611754,238.63588611754,177.935480794758
"217",184.244000253161,184.244000253161,177.93548079478
"218",190.001625261072,190.001625261072,177.935480795072
"219",143.590897336048,143.590897336048,177.935480793899
"220",151.02108050376,151.02108050376,177.935480793705
"221",170.834084207454,170.834084207454,177.935480794714
"222",117.113430414543,117.113430414543,177.935480795573
"223",186.861437197294,186.861437197294,177.935480797063
"224",168.465751670099,168.465751670099,177.935480797757
"225",157.070758954101,157.070758954101,177.93548079766
"226",160.312797588138,160.312797588138,177.935480797167
"227",170.600932299632,170.600932299632,177.935480797731
"228",65.262900345429,65.262900345429,177.935480798231
"229",151.972094864614,151.972094864614,177.935480798717
"230",187.11545006529,187.11545006529,177.935480798801
"231",195.327305681859,195.327305681859,177.935480798142
"232",201.723030648022,201.723030648022,177.935480796917
"233",216.870541964658,216.870541964658,177.935480796267
"234",202.405306757229,202.405306757229,177.93548079596
"235",136.577933371808,136.577933371808,177.935480795759
"236",219.629097168789,219.629097168789,177.935480795662
"237",171.913945675264,171.913945675264,177.935480798019
"238",229.832560924284,229.832560924284,177.935480799327
"239",193.876855392143,193.876855392143,177.935480799918
"240",189.994262569246,189.994262569246,177.935480798518
"241",113.565840069728,113.565840069728,177.935480798337
"242",193.373738117368,193.373738117368,177.93548080039
"243",205.897676913349,205.897676913349,177.935480799662
"244",218.096430153682,218.096430153682,177.935480799179
"245",165.076459199543,165.076459199543,177.935480798388
"246",160.595034108134,160.595034108134,177.935480800248
"247",170.25734001442,170.25734001442,177.935480803747
"248",200.206316131871,200.206316131871,177.935480803305
"249",217.111056564306,217.111056564306,177.935480803442
"250",124.261377062259,124.261377062259,177.935480803083
"251",210.800002554143,210.800002554143,177.935480803392
"252",182.020467321717,182.020467321717,177.935480808921
"253",232.289245763551,232.289245763551,177.935480808824
"254",202.827434421918,202.827434421918,177.935480809679
"255",170.067137142249,170.067137142249,177.935480808903
"256",134.845246562096,134.845246562096,177.935480809335
"257",163.624781794522,163.624781794522,177.935480809838
"258",164.384366167901,164.384366167901,177.93548080883
"259",218.257182258549,218.257182258549,177.93548080841
"260",203.936746657031,203.936746657031,177.93548080811
"261",223.679804788379,223.679804788379,177.935480802086
"262",198.536212202679,198.536212202679,177.935480802762
"263",206.619220712294,206.619220712294,177.93548080279
"264",145.835291227666,145.835291227666,177.93548080213
"265",93.9209511627265,93.9209511627265,177.935480802305
"266",91.5076600350199,91.5076600350199,133.207303652433
"267",123.36717848086,123.36717848086,133.20730367246
"268",113.030861973192,113.030861973192,133.207303665112
"269",121.080466972588,121.080466972588,133.207303662021
"270",85.1192041420118,85.1192041420118,133.20730366296
"271",168.629039608743,168.629039608743,133.207303668295
"272",98.9440861007125,98.9440861007125,133.20730367285
"273",148.20321021012,148.20321021012,133.207303680867
"274",96.7333521011955,96.7333521011955,133.207303700395
"275",103.214048393914,103.214048393914,133.207303725007
"276",88.3583249003744,88.3583249003744,133.20730373613
"277",93.3495749003743,93.3495749003743,133.207303750791
"278",119.295011955078,119.295011955078,133.207303761474
"279",85.3098437990581,85.3098437990581,133.207303762415
"280",146.392407438715,146.392407438715,133.207303762461
"281",163.867760475788,163.867760475788,133.207303760256
"282",131.039767147687,131.039767147687,133.207303756431
"283",181.667669967395,181.667669967395,133.207303754069
"284",103.572533359498,103.572533359498,133.207303751158
"285",182.576649408284,182.576649408284,133.207303773927
"286",103.476084772371,103.476084772371,133.207303779475
"287",137.775135490883,137.775135490883,133.207303780121
"288",131.929228927666,131.929228927666,133.20730377718
"289",159.580055850743,159.580055850743,133.207303780827
"290",168.430663023789,168.430663023789,133.207303782586
"291",116.376984663688,116.376984663688,133.207303779873
"292",154.074891921266,154.074891921266,133.207303781485
"293",127.582248037677,127.582248037677,133.207303779878
"294",183.989252445357,183.989252445357,133.207303775959
"295",113.78537682647,113.78537682647,133.207303769276
"296",165.762168095641,165.762168095641,133.207303764199
"297",153.562961538462,153.562961538462,133.207303765302
"298",154.961855089965,154.961855089965,133.207303766008
"299",105.091590387634,105.091590387634,133.207303772165
"300",162.657961387514,162.657961387514,133.207303770362
"301",136.999733124019,136.999733124019,133.207303768855
"302",152.569708761019,152.569708761019,133.207303770822
"303",131.526021011955,131.526021011955,133.207303771492
"304",176.136095278348,176.136095278348,133.207303777953
"305",163.556705289216,163.556705289216,133.207303786309
"306",149.725532967033,149.725532967033,133.207303785
"307",167.438812975486,167.438812975486,133.207303783716
"308",98.9716584953508,98.9716584953508,133.207303794661
"309",41.169223523729,41.169223523729,133.207303801224
"310",223.516493841324,223.516493841324,133.207303802601
"311",158.050872871634,158.050872871634,133.207303802595
"312",157.924966972588,157.924966972588,133.207303802784
"313",71.815874411303,71.815874411303,133.207303803099
"314",95.3709404661273,95.3709404661273,133.207303803788
"315",125.326747252747,125.326747252747,133.207303803673
"316",86.0500683492332,86.0500683492332,133.207303801995
"317",176.578568651129,176.578568651129,133.207303802928
"318",122.624740248762,122.624740248762,133.207303803202
"319",173.27803465765,173.27803465765,133.207303805218
"320",131.280258483275,131.280258483275,133.207303812177
"321",128.87189309866,128.87189309866,133.207303831173
"322",159.855275691342,159.855275691342,133.207303843672
"323",156.513952964618,156.513952964618,133.207303857732
"324",149.542717908465,149.542717908465,133.207303870364
"325",191.585775932858,191.585775932858,133.20730387007
"326",173.57967621664,173.57967621664,133.207303864295
"327",121.164236203357,121.164236203357,133.207303863835
"328",142.925562371694,142.925562371694,133.207303857836
"329",164.358660880328,164.358660880328,133.207303851436
"330",147.257529676368,147.257529676368,133.207303846635
"331",149.780765426881,149.780765426881,133.207303843364
"332",164.385170269291,164.385170269291,133.207303844273
"333",172.630631324719,172.630631324719,133.207303846172
"334",169.701458911967,169.701458911967,133.207303846585
"335",164.869813186813,164.869813186813,133.207303848261
"336",178.946956255283,178.946956255283,133.207303848978
"337",123.68809660669,123.68809660669,133.207303849039
"338",22.6748973553919,22.6748973553919,133.207303849585
"339",70.1011914623838,70.1011914623838,133.207303849673
"340",151.165982369279,151.165982369279,133.207303850084
"341",111.031096244415,111.031096244415,133.207303849265
"342",135.929154902789,135.929154902789,133.207303849757
"343",166.074889023065,166.074889023065,133.207303849844
"344",161.754012045647,161.754012045647,133.207303849929
"345",169.184388841927,169.184388841927,133.207303851562
"346",113.215145513827,113.215145513827,133.207303853123
"347",159.762651732882,159.762651732882,133.207303854307
"348",138.417914201183,138.417914201183,133.207303855141
"349",123.906659340659,123.906659340659,133.207303855723
"350",112.218637966429,112.218637966429,133.207303855914
"351",189.003855693757,189.003855693757,133.207303856977
"352",148.310003924647,148.310003924647,133.20730385552
"353",106.631567805821,106.631567805821,133.207303841667
"354",142.420360705229,142.420360705229,133.207303838673
"355",132.004702330636,132.004702330636,133.207303839535
"356",135.135418427726,135.135418427726,133.207303838755
"357",184.424547790122,184.424547790122,133.207303833815
"358",150.613000241517,150.613000241517,133.207303826809
"359",154.36990339331,154.36990339331,133.207303827698
"360",155.6023982007,155.6023982007,133.207303832448
"361",110.779350199251,110.779350199251,133.207303832981
"362",151.361630207704,151.361630207704,133.207303831417
"363",138.298331542084,138.298331542084,133.207303836458
"364",131.842851497404,131.842851497404,133.207303836706
"365",144.750688322666,144.750688322666,133.207303835159
"366",54.3765758966308,54.3765758966308,133.207303842812
"367",110.464842983939,110.464842983939,133.207303839905
"368",152.919185575414,152.919185575414,133.207303843211
"369",130.506499939621,130.506499939621,133.207303845084
"370",155.348756279435,155.348756279435,133.207303847439
"371",102.037038099263,102.037038099263,133.207303849661
"372",84.425532665137,84.425532665137,133.207303850448
"373",128.612201907982,128.612201907982,133.207303856167
"374",139.741345308538,139.741345308538,133.207303854244
"375",146.507146298756,146.507146298756,133.207303855695
"376",128.261059352735,128.261059352735,133.207303856854
"377",12.4187555850743,12.4187555850743,133.207303857721
"378",167.305367407318,167.305367407318,133.2073038614
"379",130.119697379544,130.119697379544,133.207303861409
"380",169.060685665982,169.060685665982,133.2073038602
"381",152.623856297549,152.623856297549,133.207303857023
"382",176.806698436179,176.806698436179,133.207303848226
"383",127.310688443425,127.310688443425,133.207303850181
"384",161.725376645333,161.725376645333,133.207303844953
"385",177.583536408646,177.583536408646,133.207303843852
"386",99.244050960029,99.244050960029,133.207303841844
"387",100.572851889868,100.572851889868,133.20730384397
"388",57.8497770800628,57.8497770800628,133.207303844059
"389",112.828956647748,112.828956647748,133.207303845589
"390",34.8408329308055,34.8408329308055,133.207303840886
"391",164.912662178481,164.912662178481,133.207303838625
"392",192.84837462263,192.84837462263,133.20730383709
"393",128.858906895302,128.858906895302,133.207303830094
"394",187.875086130902,187.875086130902,133.207303829742
"395",145.477367769593,145.477367769593,133.207303828159
"396",108.706478172926,108.706478172926,133.207303825074
"397",112.031066779374,112.031066779374,133.207303819634
"398",113.817540967274,113.817540967274,133.207303817119
"399",170.402659099143,170.402659099143,133.207303812986
"400",174.234476754015,174.234476754015,133.207303811328
"401",181.712338123415,181.712338123415,133.207303798445
"402",119.063649317715,119.063649317715,133.207303795539
"403",158.555625226422,158.555625226422,133.207303790899
"404",162.710333594976,162.710333594976,133.207303789009
"405",150.290602674798,150.290602674798,133.207303786479
"406",189.484290423862,189.484290423862,133.207303777263
"407",15.7299086764883,15.7299086764883,133.207303778608
"408",152.244823541843,152.244823541843,133.207303779883
"409",102.533998732037,102.533998732037,133.207303780119
"410",126.443714164956,126.443714164956,133.207303780423
"411",198.875912691704,198.875912691704,133.207303780245
"412",67.7700967274484,67.7700967274484,133.207303778522
"413",186.671413023789,186.671413023789,133.207303778637
"414",128.425989614781,128.425989614781,133.207303777024
"415",168.189284023669,168.189284023669,133.207303776761
"416",128.432038884193,128.432038884193,133.207303777682
"417",135.197883709697,135.197883709697,133.207303776297
"418",173.80490191402,173.80490191402,133.207303778765
"419",109.841877822727,109.841877822727,133.207303780387
"420",161.836236082599,161.836236082599,133.207303781548
"421",104.071630962444,104.071630962444,133.207303784389
"422",139.789410699191,139.789410699191,133.207303785767
"423",19.2837119913054,19.2837119913054,133.20730378387
"424",129.823590025359,129.823590025359,133.207303782087
"425",167.08415263857,167.08415263857,133.20730378194
"426",69.3332410940708,69.3332410940708,133.207303781591
"427",76.6536789940828,76.6536789940828,133.207303782057
"428",166.817020408163,166.817020408163,133.207303781811
"429",165.720162933221,165.720162933221,133.207303782
"430",123.667055669605,123.667055669605,133.207303777436
"431",123.403123415046,123.403123415046,133.207303769227
"432",102.380597150103,102.380597150103,133.207303783874
"433",115.663609225939,115.663609225939,133.207303778593
"434",50.1310517751479,50.1310517751479,133.207303773331
"435",113.199583987441,113.199583987441,133.207303776871
"436",154.44819321338,154.44819321338,133.207303780406
"437",174.869365112909,174.869365112909,133.207303787588
"438",133.852710300688,133.852710300688,133.207303785123
"439",105.094286257698,105.094286257698,133.207303785888
"440",157.796507668156,157.796507668156,133.207303782867
"441",34.237286801111,34.237286801111,133.207303782188
"442",135.010444028499,135.010444028499,133.207303782162
"443",81.7685335406352,81.7685335406352,133.207303777454
"444",164.242420661756,164.242420661756,133.207303775271
"445",151.278913023789,151.278913023789,133.207303773474
"446",101.134907921749,101.134907921749,133.207303771644
"447",165.689927544982,165.689927544982,133.207303769175
"448",112.936901038522,112.936901038522,133.207303765228
"449",185.314897234633,185.314897234633,133.207303762456
"450",197.849903997102,197.849903997102,133.207303759764
"451",108.666642857143,108.666642857143,133.207303757612
"452",152.156780370728,152.156780370728,133.207303756682
"453",68.9958628185002,68.9958628185002,133.207303754371
"454",119.759556394155,119.759556394155,133.207303750734
"455",131.621099746407,131.621099746407,133.20730374669
"456",171.728983335346,171.728983335346,133.207303743528
"457",179.044171959908,179.044171959908,133.207303738979
"458",160.807005494505,160.807005494505,133.207303735584
"459",149.272988437387,149.272988437387,133.207303731117
"460",174.653892766574,174.653892766574,133.207303729149
"461",169.84520577225,169.84520577225,133.207303726639
"462",59.8630440768023,59.8630440768023,133.20730372335
"463",153.768001086825,153.768001086825,133.207303721108
"464",66.4803968723584,66.4803968723584,133.207303718607
"465",175.736273638449,175.736273638449,133.207303717299
"466",157.318812643401,157.318812643401,133.207303716765
"467",169.97044318319,169.97044318319,133.207303714662
"468",178.512526657409,178.512526657409,133.207303714145
"469",165.81874849052,165.81874849052,133.207303714455
"470",40.4478262287163,40.4478262287163,133.207303714043
"471",140.331620305519,140.331620305519,133.207303715173
"472",143.514774363,143.514774363,133.207303716571
"473",106.357465765004,106.357465765004,133.207303717926
"474",83.1259041178602,83.1259041178602,133.207303728657
"475",94.2597598116169,94.2597598116169,133.207303744146
"476",179.745229682405,179.745229682405,133.207303746154
"477",131.598513615505,131.598513615505,133.207303750372
"478",206.950755856781,206.950755856781,133.207303754737
"479",92.08844469267,92.08844469267,133.207303758103
"480",161.627886970173,161.627886970173,133.207303759042
"481",157.937218934911,157.937218934911,133.207303762948
"482",118.648419574931,118.648419574931,133.207303764501
"483",151.652641709938,151.652641709938,133.20730376725
"484",158.961518053375,158.961518053375,133.207303769302
"485",160.800627460452,160.800627460452,133.207303771223
"486",173.958051443062,173.958051443062,133.207303774271
"487",147.931628698225,147.931628698225,133.207303775485
"488",82.1923002052892,82.1923002052892,133.207303777456
"489",102.084358290062,102.084358290062,133.207303780876
"490",158.991895906291,158.991895906291,133.207303781381
"491",133.605566960512,133.605566960512,133.207303780217
"492",165.134797488226,165.134797488226,133.207303778127
"493",112.600574809806,112.600574809806,133.207303773214
"494",156.45401917039,156.45401917039,133.207303774523
"495",129.09062021495,129.09062021495,133.207303771286
"496",85.6599343074508,85.6599343074508,133.207303767969
"497",114.478588032846,114.478588032846,133.207303765554
"498",156.919560862215,156.919560862215,133.207303764586
"499",174.221413838908,174.221413838908,133.207303764074
"500",72.5474195749306,72.5474195749306,133.207303761862
"501",139.514508664412,139.514508664412,133.207303760187
"502",138.232841625408,138.232841625408,133.207303758131
"503",147.880308537616,147.880308537616,133.207303758305
"504",163.162341142374,163.162341142374,133.207303757385
"505",168.0092853822,168.0092853822,133.207303758048
"506",81.520842259389,81.520842259389,133.207303758091
"507",124.028707734573,124.028707734573,133.207303757336
"508",161.306596244415,161.306596244415,133.207303754794
"509",86.8519362697742,86.8519362697742,133.207303755013
"510",164.08156708127,164.08156708127,133.207303756107
"511",176.264839512136,176.264839512136,133.207303756852
"512",134.873272461055,134.873272461055,133.207303756735
"513",194.350105754136,194.350105754136,133.207303754848
"514",105.154318681319,105.154318681319,133.207303753058
"515",100.86956197923,100.86956197923,133.207303749245
"516",122.649386638087,122.649386638087,133.207303748559
"517",106.252096697259,106.252096697259,133.207303746535
"518",40.0584812220746,40.0584812220746,133.207303742333
"519",128.249771766695,128.249771766695,133.207303740412
"520",81.7994483758,81.7994483758,133.207303739012
"521",103.546396570462,103.546396570462,133.20730373934
"522",77.0507061345248,77.0507061345248,133.207303740172
"523",21.8355612244898,21.8355612244898,133.20730374065
"524",129.581926095882,129.581926095882,133.207303742226
"525",78.3932713440406,78.3932713440406,133.207303742775
"526",182.568978233305,182.568978233305,133.20730374482
"527",58.7595455560922,58.7595455560922,133.207303747453
"528",126.674112426035,126.674112426035,133.207303746436
"529",164.246782272672,164.246782272672,133.207303745187
"530",158.060724852071,158.060724852071,133.207303744146
"531",87.1045349112426,87.1045349112426,198.544153181034
"532",149.836826373626,149.836826373626,198.544153179798
"533",144.689713440406,144.689713440406,198.544153178877
"534",209.876719526627,209.876719526627,198.544153177586
"535",239.079778021978,239.079778021978,198.544153176862
"536",242.257853761623,242.257853761623,198.544153176316
"537",221.210696449704,221.210696449704,198.544153176345
"538",227.221645054945,227.221645054945,198.544153176121
"539",196.13267421809,196.13267421809,198.544153175772
"540",171.909282248521,171.909282248521,198.54415317588
"541",275.050285714286,275.050285714286,198.544153175531
"542",169.27791580727,169.27791580727,198.544153174542
"543",187.9614,187.9614,198.544153174087
"544",188.91241090448,188.91241090448,198.54415317424
"545",215.97769704142,215.97769704142,198.544153173747
"546",179.23485545224,179.23485545224,198.54415317338
"547",177.419640659341,177.419640659341,198.544153173192
"548",202.654523076923,202.654523076923,198.544153173048
"549",207.172354184277,207.172354184277,198.544153172632
"550",183.285235841082,183.285235841082,198.544153172902
"551",220.034521217244,220.034521217244,198.544153172786
"552",176.277709551986,176.277709551986,198.54415317289
"553",207.244984868977,207.244984868977,198.544153172831
"554",203.201048267118,203.201048267118,198.544153172344
"555",226.082659678783,226.082659678783,198.544153172543
"556",236.631323076923,236.631323076923,198.54415317237
"557",165.576052240068,165.576052240068,198.544153172283
"558",197.034988503804,197.034988503804,198.54415317193
"559",201.057752662722,201.057752662722,198.544153172188
"560",219.944308199493,219.944308199493,198.544153172401
"561",215.400333727811,215.400333727811,198.544153171748
"562",151.348538799662,151.348538799662,198.544153171976
"563",223.671670752325,223.671670752325,198.544153171725
"564",193.273565934066,193.273565934066,198.544153171461
"565",182.130140997464,182.130140997464,198.544153171071
"566",198.638755029586,198.638755029586,198.544153171275
"567",194.368825612849,194.368825612849,198.544153170836
"568",178.776426035503,178.776426035503,198.544153170695
"569",202.574988334742,202.574988334742,198.544153170089
"570",233.495776331361,233.495776331361,198.544153170177
"571",207.667789349112,207.667789349112,198.544153169493
"572",208.725214792899,208.725214792899,198.544153169899
"573",159.910030346576,159.910030346576,198.544153169024
"574",173.109851817413,173.109851817413,198.544153168806
"575",156.93198816568,156.93198816568,198.544153169462
"576",176.721134150465,176.721134150465,198.544153168549
"577",183.690365934066,183.690365934066,198.54415316822
"578",210.364238038884,210.364238038884,198.544153167832
