"","Y","YTrain","YHat"
"175",139.400298571765,139.400298571765,181.220377865287
"176",193.403188884672,193.403188884672,186.746212177676
"177",146.333500041223,146.333500041223,168.167375716095
"178",184.612134844459,184.612134844459,165.12748011082
"179",191.429987475311,191.429987475311,169.901010546815
"180",193.884218083969,193.884218083969,186.93924488126
"181",161.62581096377,161.62581096377,195.822581901954
"182",136.284652814074,136.284652814074,181.220377870553
"183",161.53500443125,161.53500443125,188.06392498198
"184",176.704603823364,176.704603823364,167.410227708492
"185",181.559071967289,181.559071967289,188.054355230464
"186",135.64287150991,135.64287150991,166.918542352088
"187",188.803960724047,188.803960724047,184.784866566961
"188",180.007998222617,180.007998222617,176.285028652304
"189",157.978824279304,157.978824279304,175.971639783868
"190",210.00851318285,210.00851318285,172.64491757927
"191",213.970868500529,213.970868500529,183.810001051638
"192",199.195173121104,199.195173121104,175.049927283699
"193",186.699457977123,186.699457977123,173.464705315436
"194",141.363683058691,141.363683058691,174.04644708873
"195",183.635351062213,183.635351062213,169.150680555108
"196",157.064623377579,157.064623377579,173.355666770719
"197",115.145137466399,115.145137466399,170.305304079257
"198",188.013698468059,188.013698468059,176.436595721779
"199",186.096944362697,186.096944362697,180.650860994721
"200",218.643723579413,218.643723579413,181.238685946955
"201",177.696112989261,177.696112989261,173.423966171134
"202",147.91157032259,147.91157032259,177.106195220685
"203",201.958636786453,201.958636786453,179.912266310866
"204",187.35351043433,187.35351043433,180.640177913754
"205",192.431313563643,192.431313563643,181.713266110101
"206",147.864939941026,147.864939941026,176.949255735276
"207",167.82519748124,167.82519748124,175.111885730373
"208",192.184663387473,192.184663387473,172.972383542064
"209",200.300804010304,200.300804010304,186.66224786207
"210",225.920517334084,225.920517334084,173.599957501343
"211",196.792481355228,196.792481355228,178.491674998311
"212",180.704999715476,180.704999715476,173.290736911366
"213",158.437765403124,158.437765403124,174.765583699461
"214",159.232936120329,159.232936120329,174.771030458194
"215",145.175103193937,145.175103193937,181.068910029543
"216",238.63588611754,238.63588611754,182.59540925327
"217",184.244000253161,184.244000253161,186.170356249
"218",190.001625261072,190.001625261072,181.182450048116
"219",143.590897336048,143.590897336048,179.195961490657
"220",151.02108050376,151.02108050376,180.738184611823
"221",170.834084207454,170.834084207454,173.86652330237
"222",117.113430414543,117.113430414543,175.466156334393
"223",186.861437197294,186.861437197294,178.589906759638
"224",168.465751670099,168.465751670099,126.01758115739
"225",157.070758954101,157.070758954101,169.901010552511
"226",160.312797588138,160.312797588138,176.285028656387
"227",170.600932299632,170.600932299632,177.586739882748
"228",65.262900345429,65.262900345429,126.017581164093
"229",151.972094864614,151.972094864614,172.229358134465
"230",187.11545006529,187.11545006529,175.156247327993
"231",195.327305681859,195.327305681859,190.244241398567
"232",201.723030648022,201.723030648022,172.515647987226
"233",216.870541964658,216.870541964658,171.10137908863
"234",202.405306757229,202.405306757229,188.388270990811
"235",136.577933371808,136.577933371808,176.458568647884
"236",219.629097168789,219.629097168789,189.306460678666
"237",171.913945675264,171.913945675264,170.613868338099
"238",229.832560924284,229.832560924284,179.914494197287
"239",193.876855392143,193.876855392143,172.589047865159
"240",189.994262569246,189.994262569246,185.237862087446
"241",113.565840069728,113.565840069728,170.102250870545
"242",193.373738117368,193.373738117368,186.043099106826
"243",205.897676913349,205.897676913349,175.282276552613
"244",218.096430153682,218.096430153682,176.164883369192
"245",165.076459199543,165.076459199543,170.919413362422
"246",160.595034108134,160.595034108134,183.858825415043
"247",170.25734001442,170.25734001442,182.848857584225
"248",200.206316131871,200.206316131871,191.191788174041
"249",217.111056564306,217.111056564306,184.783525651651
"250",124.261377062259,124.261377062259,179.163179282459
"251",210.800002554143,210.800002554143,170.818095789901
"252",182.020467321717,182.020467321717,172.62118142945
"253",232.289245763551,232.289245763551,182.111135562951
"254",202.827434421918,202.827434421918,183.560856205548
"255",170.067137142249,170.067137142249,189.200795513272
"256",134.845246562096,134.845246562096,167.971624827719
"257",163.624781794522,163.624781794522,178.322521589635
"258",164.384366167901,164.384366167901,182.889618752732
"259",218.257182258549,218.257182258549,179.324473429635
"260",203.936746657031,203.936746657031,174.799210418986
"261",223.679804788379,223.679804788379,170.69046429876
"262",198.536212202679,198.536212202679,171.035737605535
"263",206.619220712294,206.619220712294,180.256384650404
"264",145.835291227666,145.835291227666,180.18603202515
"265",93.9209511627265,93.9209511627265,173.423966177994
"266",91.5076600350199,91.5076600350199,115.254304758251
"267",123.36717848086,123.36717848086,126.414925451263
"268",113.030861973192,113.030861973192,112.793917434267
"269",121.080466972588,121.080466972588,133.786484227908
"270",85.1192041420118,85.1192041420118,127.900285356762
"271",168.629039608743,168.629039608743,153.404062317134
"272",98.9440861007125,98.9440861007125,116.022115106214
"273",148.20321021012,148.20321021012,145.282637064219
"274",96.7333521011955,96.7333521011955,138.867972293232
"275",103.214048393914,103.214048393914,94.176441917675
"276",88.3583249003744,88.3583249003744,145.353466346343
"277",93.3495749003743,93.3495749003743,141.047330825104
"278",119.295011955078,119.295011955078,144.887829835654
"279",85.3098437990581,85.3098437990581,117.327001991213
"280",146.392407438715,146.392407438715,131.400010265999
"281",163.867760475788,163.867760475788,136.905454990124
"282",131.039767147687,131.039767147687,147.834130259632
"283",181.667669967395,181.667669967395,148.256000221344
"284",103.572533359498,103.572533359498,128.237310672178
"285",182.576649408284,182.576649408284,163.967047966167
"286",103.476084772371,103.476084772371,128.467552940242
"287",137.775135490883,137.775135490883,136.820012373548
"288",131.929228927666,131.929228927666,124.798708229072
"289",159.580055850743,159.580055850743,154.540277287968
"290",168.430663023789,168.430663023789,132.609079280432
"291",116.376984663688,116.376984663688,112.425463036831
"292",154.074891921266,154.074891921266,140.413458398283
"293",127.582248037677,127.582248037677,146.325081488182
"294",183.989252445357,183.989252445357,156.906833560453
"295",113.78537682647,113.78537682647,146.753506953353
"296",165.762168095641,165.762168095641,144.825532545165
"297",153.562961538462,153.562961538462,141.952344488769
"298",154.961855089965,154.961855089965,136.867716414691
"299",105.091590387634,105.091590387634,138.776204822557
"300",162.657961387514,162.657961387514,149.932875053609
"301",136.999733124019,136.999733124019,154.007978026619
"302",152.569708761019,152.569708761019,154.007978026388
"303",131.526021011955,131.526021011955,138.134232415753
"304",176.136095278348,176.136095278348,137.007841351941
"305",163.556705289216,163.556705289216,152.278688022058
"306",149.725532967033,149.725532967033,130.416165217841
"307",167.438812975486,167.438812975486,150.301224177426
"308",98.9716584953508,98.9716584953508,126.777380969376
"309",41.169223523729,41.169223523729,119.169140745531
"310",223.516493841324,223.516493841324,161.425341989502
"311",158.050872871634,158.050872871634,152.080106868463
"312",157.924966972588,157.924966972588,155.592455309324
"313",71.815874411303,71.815874411303,106.286503789619
"314",95.3709404661273,95.3709404661273,94.1764419075197
"315",125.326747252747,125.326747252747,152.146526764533
"316",86.0500683492332,86.0500683492332,84.4006745889392
"317",176.578568651129,176.578568651129,153.319333431531
"318",122.624740248762,122.624740248762,140.714651092659
"319",173.27803465765,173.27803465765,142.164235337598
"320",131.280258483275,131.280258483275,130.713196332484
"321",128.87189309866,128.87189309866,137.343472621745
"322",159.855275691342,159.855275691342,153.129431123603
"323",156.513952964618,156.513952964618,121.59949263134
"324",149.542717908465,149.542717908465,128.636326471567
"325",191.585775932858,191.585775932858,144.217190823202
"326",173.57967621664,173.57967621664,128.888232761323
"327",121.164236203357,121.164236203357,143.910526664744
"328",142.925562371694,142.925562371694,146.402391176227
"329",164.358660880328,164.358660880328,135.356756670058
"330",147.257529676368,147.257529676368,138.961445523295
"331",149.780765426881,149.780765426881,135.228729922586
"332",164.385170269291,164.385170269291,144.788733240268
"333",172.630631324719,172.630631324719,140.035517225635
"334",169.701458911967,169.701458911967,156.974766150825
"335",164.869813186813,164.869813186813,150.47123369218
"336",178.946956255283,178.946956255283,131.333688805288
"337",123.68809660669,123.68809660669,136.780648150621
"338",22.6748973553919,22.6748973553919,102.865074517311
"339",70.1011914623838,70.1011914623838,92.9210547067487
"340",151.165982369279,151.165982369279,115.93895424939
"341",111.031096244415,111.031096244415,130.695241296779
"342",135.929154902789,135.929154902789,141.46599096524
"343",166.074889023065,166.074889023065,147.674978674858
"344",161.754012045647,161.754012045647,151.846949734803
"345",169.184388841927,169.184388841927,124.943447426556
"346",113.215145513827,113.215145513827,124.627182874629
"347",159.762651732882,159.762651732882,151.161599421775
"348",138.417914201183,138.417914201183,99.033678252619
"349",123.906659340659,123.906659340659,145.798470553668
"350",112.218637966429,112.218637966429,142.382817700065
"351",189.003855693757,189.003855693757,129.685683342949
"352",148.310003924647,148.310003924647,107.016793523744
"353",106.631567805821,106.631567805821,121.828148083641
"354",142.420360705229,142.420360705229,137.263288081572
"355",132.004702330636,132.004702330636,128.345283979007
"356",135.135418427726,135.135418427726,149.177587350143
"357",184.424547790122,184.424547790122,148.616808497635
"358",150.613000241517,150.613000241517,141.930270067062
"359",154.36990339331,154.36990339331,130.930537896539
"360",155.6023982007,155.6023982007,134.472558089433
"361",110.779350199251,110.779350199251,141.047330812848
"362",151.361630207704,151.361630207704,135.687872252481
"363",138.298331542084,138.298331542084,139.128001432064
"364",131.842851497404,131.842851497404,142.409813247575
"365",144.750688322666,144.750688322666,152.520158062627
"366",54.3765758966308,54.3765758966308,113.512918700738
"367",110.464842983939,110.464842983939,116.944409694524
"368",152.919185575414,152.919185575414,144.068049004717
"369",130.506499939621,130.506499939621,120.830920965902
"370",155.348756279435,155.348756279435,150.918792728979
"371",102.037038099263,102.037038099263,135.33101000871
"372",84.425532665137,84.425532665137,126.065823385448
"373",128.612201907982,128.612201907982,119.501426514228
"374",139.741345308538,139.741345308538,138.098912284795
"375",146.507146298756,146.507146298756,137.294616821199
"376",128.261059352735,128.261059352735,92.9210547378842
"377",12.4187555850743,12.4187555850743,36.6737903614277
"378",167.305367407318,167.305367407318,160.713460923114
"379",130.119697379544,130.119697379544,129.78750861363
"380",169.060685665982,169.060685665982,148.234279835931
"381",152.623856297549,152.623856297549,119.062891498712
"382",176.806698436179,176.806698436179,156.301512846259
"383",127.310688443425,127.310688443425,118.557646677387
"384",161.725376645333,161.725376645333,142.391784756646
"385",177.583536408646,177.583536408646,154.204908487191
"386",99.244050960029,99.244050960029,114.300899423703
"387",100.572851889868,100.572851889868,125.885761908304
"388",57.8497770800628,57.8497770800628,125.271208167399
"389",112.828956647748,112.828956647748,141.047330833094
"390",34.8408329308055,34.8408329308055,88.541036374854
"391",164.912662178481,164.912662178481,123.074894293721
"392",192.84837462263,192.84837462263,153.18242736124
"393",128.858906895302,128.858906895302,138.262828682657
"394",187.875086130902,187.875086130902,151.793569119765
"395",145.477367769593,145.477367769593,146.12661515971
"396",108.706478172926,108.706478172926,135.452438888371
"397",112.031066779374,112.031066779374,137.751506625065
"398",113.817540967274,113.817540967274,131.137515763664
"399",170.402659099143,170.402659099143,153.113325044224
"400",174.234476754015,174.234476754015,107.448504426089
"401",181.712338123415,181.712338123415,156.816214918355
"402",119.063649317715,119.063649317715,139.422026492434
"403",158.555625226422,158.555625226422,133.438561402506
"404",162.710333594976,162.710333594976,152.385850522071
"405",150.290602674798,150.290602674798,147.472902349739
"406",189.484290423862,189.484290423862,156.549588547079
"407",15.7299086764883,15.7299086764883,47.0506319844087
"408",152.244823541843,152.244823541843,150.76951883735
"409",102.533998732037,102.533998732037,121.748172746591
"410",126.443714164956,126.443714164956,124.333029540849
"411",198.875912691704,198.875912691704,157.23125640846
"412",67.7700967274484,67.7700967274484,115.938954192294
"413",186.671413023789,186.671413023789,157.982458890467
"414",128.425989614781,128.425989614781,153.374218917934
"415",168.189284023669,168.189284023669,148.733544392344
"416",128.432038884193,128.432038884193,135.032072609335
"417",135.197883709697,135.197883709697,126.072570672707
"418",173.80490191402,173.80490191402,155.313459261932
"419",109.841877822727,109.841877822727,119.229504148913
"420",161.836236082599,161.836236082599,133.81593668062
"421",104.071630962444,104.071630962444,132.922184870229
"422",139.789410699191,139.789410699191,143.818643896312
"423",19.2837119913054,19.2837119913054,106.240468770846
"424",129.823590025359,129.823590025359,130.027830688669
"425",167.08415263857,167.08415263857,147.144950426792
"426",69.3332410940708,69.3332410940708,69.5106590181285
"427",76.6536789940828,76.6536789940828,143.477186528811
"428",166.817020408163,166.817020408163,153.272626301654
"429",165.720162933221,165.720162933221,150.583952455535
"430",123.667055669605,123.667055669605,146.022100665379
"431",123.403123415046,123.403123415046,134.40504697699
"432",102.380597150103,102.380597150103,145.688694418067
"433",115.663609225939,115.663609225939,115.334486143034
"434",50.1310517751479,50.1310517751479,106.234919952755
"435",113.199583987441,113.199583987441,133.023296712469
"436",154.44819321338,154.44819321338,140.903404297599
"437",174.869365112909,174.869365112909,150.883936282134
"438",133.852710300688,133.852710300688,136.140149941581
"439",105.094286257698,105.094286257698,126.072570663137
"440",157.796507668156,157.796507668156,156.763944443295
"441",34.237286801111,34.237286801111,69.5106590006044
"442",135.010444028499,135.010444028499,112.110387527587
"443",81.7685335406352,81.7685335406352,116.872126365768
"444",164.242420661756,164.242420661756,138.264372830918
"445",151.278913023789,151.278913023789,151.363306193291
"446",101.134907921749,101.134907921749,111.382088413082
"447",165.689927544982,165.689927544982,158.287795513822
"448",112.936901038522,112.936901038522,114.528717875434
"449",185.314897234633,185.314897234633,109.089217210962
"450",197.849903997102,197.849903997102,163.351129113035
"451",108.666642857143,108.666642857143,152.519320528269
"452",152.156780370728,152.156780370728,126.882345321494
"453",68.9958628185002,68.9958628185002,84.4006744643838
"454",119.759556394155,119.759556394155,143.778471790653
"455",131.621099746407,131.621099746407,138.574607067571
"456",171.728983335346,171.728983335346,158.617858257657
"457",179.044171959908,179.044171959908,149.02207167886
"458",160.807005494505,160.807005494505,134.874647240078
"459",149.272988437387,149.272988437387,150.273110850185
"460",174.653892766574,174.653892766574,145.83910958736
"461",169.84520577225,169.84520577225,152.671180063331
"462",59.8630440768023,59.8630440768023,120.613641459787
"463",153.768001086825,153.768001086825,144.615355090817
"464",66.4803968723584,66.4803968723584,106.098046848777
"465",175.736273638449,175.736273638449,156.087084610429
"466",157.318812643401,157.318812643401,127.632066443051
"467",169.97044318319,169.97044318319,146.08114659149
"468",178.512526657409,178.512526657409,148.698276440706
"469",165.81874849052,165.81874849052,115.409333065207
"470",40.4478262287163,40.4478262287163,110.789284543278
"471",140.331620305519,140.331620305519,143.178345506757
"472",143.514774363,143.514774363,123.48894918392
"473",106.357465765004,106.357465765004,144.018132185527
"474",83.1259041178602,83.1259041178602,136.090546921387
"475",94.2597598116169,94.2597598116169,109.089217202237
"476",179.745229682405,179.745229682405,147.761844558429
"477",131.598513615505,131.598513615505,143.454421569416
"478",206.950755856781,206.950755856781,146.969976400075
"479",92.08844469267,92.08844469267,118.892340113303
"480",161.627886970173,161.627886970173,135.710611731959
"481",157.937218934911,157.937218934911,134.14961522593
"482",118.648419574931,118.648419574931,141.047330698481
"483",151.652641709938,151.652641709938,119.667693146974
"484",158.961518053375,158.961518053375,127.838382937294
"485",160.800627460452,160.800627460452,146.812216078046
"486",173.958051443062,173.958051443062,147.144950362653
"487",147.931628698225,147.931628698225,119.413506764153
"488",82.1923002052892,82.1923002052892,121.087243151748
"489",102.084358290062,102.084358290062,126.79951125955
"490",158.991895906291,158.991895906291,127.328008729596
"491",133.605566960512,133.605566960512,137.919543322441
"492",165.134797488226,165.134797488226,124.272751806429
"493",112.600574809806,112.600574809806,113.49441051552
"494",156.45401917039,156.45401917039,147.985708123213
"495",129.09062021495,129.09062021495,136.968899877781
"496",85.6599343074508,85.6599343074508,115.334486095162
"497",114.478588032846,114.478588032846,121.70777703125
"498",156.919560862215,156.919560862215,155.009672112107
"499",174.221413838908,174.221413838908,162.832109113995
"500",72.5474195749306,72.5474195749306,118.314422819289
"501",139.514508664412,139.514508664412,149.2257190297
"502",138.232841625408,138.232841625408,146.589123780049
"503",147.880308537616,147.880308537616,140.863250373168
"504",163.162341142374,163.162341142374,146.904868081155
"505",168.0092853822,168.0092853822,136.576283333143
"506",81.520842259389,81.520842259389,121.74874825559
"507",124.028707734573,124.028707734573,114.218322160254
"508",161.306596244415,161.306596244415,146.892267909187
"509",86.8519362697742,86.8519362697742,128.855801169286
"510",164.08156708127,164.08156708127,141.047330739896
"511",176.264839512136,176.264839512136,157.1529106059
"512",134.873272461055,134.873272461055,128.221733574684
"513",194.350105754136,194.350105754136,150.564145023642
"514",105.154318681319,105.154318681319,119.950476753583
"515",100.86956197923,100.86956197923,138.1770696823
"516",122.649386638087,122.649386638087,123.597072997787
"517",106.252096697259,106.252096697259,121.301475083838
"518",40.0584812220746,40.0584812220746,36.6737902958717
"519",128.249771766695,128.249771766695,129.165676832056
"520",81.7994483758,81.7994483758,116.142861488169
"521",103.546396570462,103.546396570462,121.048438796597
"522",77.0507061345248,77.0507061345248,116.493141835045
"523",21.8355612244898,21.8355612244898,107.457315375678
"524",129.581926095882,129.581926095882,116.391518533448
"525",78.3932713440406,78.3932713440406,99.033678219688
"526",182.568978233305,182.568978233305,155.636100031618
"527",58.7595455560922,58.7595455560922,120.334366086084
"528",126.674112426035,126.674112426035,145.08109290036
"529",164.246782272672,164.246782272672,144.976640499188
"530",158.060724852071,158.060724852071,130.530986826174
"531",87.1045349112426,87.1045349112426,202.101156355362
"532",149.836826373626,149.836826373626,201.594071520133
"533",144.689713440406,144.689713440406,187.031905102724
"534",209.876719526627,209.876719526627,203.868568505174
"535",239.079778021978,239.079778021978,208.226605799549
"536",242.257853761623,242.257853761623,218.69471060204
"537",221.210696449704,221.210696449704,206.177504651326
"538",227.221645054945,227.221645054945,202.463865940043
"539",196.13267421809,196.13267421809,197.863046337223
"540",171.909282248521,171.909282248521,199.819308777814
"541",275.050285714286,275.050285714286,206.813609936463
"542",169.27791580727,169.27791580727,211.294295087541
"543",187.9614,187.9614,196.912635954382
"544",188.91241090448,188.91241090448,204.653598811266
"545",215.97769704142,215.97769704142,210.745862032404
"546",179.23485545224,179.23485545224,199.916072775253
"547",177.419640659341,177.419640659341,186.725159637496
"548",202.654523076923,202.654523076923,195.898946651974
"549",207.172354184277,207.172354184277,203.847543544015
"550",183.285235841082,183.285235841082,188.989856537988
"551",220.034521217244,220.034521217244,191.437528964334
"552",176.277709551986,176.277709551986,189.700457038861
"553",207.244984868977,207.244984868977,191.308653641156
"554",203.201048267118,203.201048267118,193.080199127764
"555",226.082659678783,226.082659678783,199.346365861264
"556",236.631323076923,236.631323076923,196.558464335321
"557",165.576052240068,165.576052240068,189.068764525507
"558",197.034988503804,197.034988503804,198.193087540931
"559",201.057752662722,201.057752662722,193.798964836344
"560",219.944308199493,219.944308199493,203.029709631969
"561",215.400333727811,215.400333727811,204.838203301414
"562",151.348538799662,151.348538799662,191.299554001112
"563",223.671670752325,223.671670752325,200.455020348034
"564",193.273565934066,193.273565934066,198.757888531146
"565",182.130140997464,182.130140997464,192.195508370285
"566",198.638755029586,198.638755029586,209.404705169078
"567",194.368825612849,194.368825612849,198.824597151398
"568",178.776426035503,178.776426035503,200.568842307591
"569",202.574988334742,202.574988334742,194.098715236849
"570",233.495776331361,233.495776331361,213.237886070518
"571",207.667789349112,207.667789349112,206.63231472644
"572",208.725214792899,208.725214792899,198.579470398186
"573",159.910030346576,159.910030346576,183.38971277586
"574",173.109851817413,173.109851817413,196.508069409766
"575",156.93198816568,156.93198816568,186.369766526409
"576",176.721134150465,176.721134150465,186.567488996764
"577",183.690365934066,183.690365934066,194.013936684134
"578",210.364238038884,210.364238038884,205.012858169056
